model_name,learning_rate,val_losses,val_accuracies,train_losses,train_accuracies,model_file
model_ViT_lr0.0001,0.0001,"[0.062068336350577215, 0.06242672971316746, 0.06036767533847264, 0.058122555698667255, 0.059590318373271396, 0.06123585019792829, 0.06525576029505048, 0.07329567245074681, 0.05874817626816886, 0.06629816378865923, 0.059328507951327734, 0.0677315890789032, 0.06296785133225577, 0.07343104141099112, 0.08438756891659328, 0.08371120776448931, 0.07727160538945879, 0.07424921989440918, 0.08800609963280814, 0.08794386727469308, 0.08323083434786116, 0.09527654647827148, 0.11824701854160853, 0.09624353391783579, 0.11338827099118914, 0.1248302093573979, 0.12112717628479004, 0.10117176686014448, 0.13873566218784877, 0.10936056971549987, 0.1432413731302534, 0.13135254212788172, 0.1326614430972508, 0.1464657664299011, 0.1069663507597787, 0.15368408816201345, 0.14425275666373116, 0.1593440158026559, 0.14029178278786794, 0.18276423386165075, 0.1573893530028207, 0.1600710732596261, 0.16340836456843785, 0.14910696744918822, 0.16988604239055088, 0.1388761273452214, 0.1770133410181318, 0.14828053031648908, 0.15803482362202237, 0.15941366297858103, 0.14407029577663966, 0.14099665539605277, 0.13672776562826974, 0.15625975472586495, 0.16899161849703107, 0.13183670725141253, 0.14197946105684553, 0.17656815903527395, 0.155554119178227, 0.14279288521834782, 0.1477602141244071, 0.16447339909417288, 0.1470577699797494, 0.1415673613548279, 0.17918300117765154, 0.16451918397630963, 0.1557331817490714, 0.1594906040600368, 0.16825682946613857, 0.1434086867741176, 0.16408008337020874, 0.17558010646275113, 0.14794411063194274, 0.14315020867756434, 0.1800046409879412]","[48.77734877734878, 47.23294723294723, 45.04504504504504, 50.19305019305019, 49.034749034749034, 48.13384813384813, 48.39124839124839, 43.758043758043755, 52.8957528957529, 46.71814671814672, 51.60875160875161, 45.559845559845556, 48.26254826254826, 49.163449163449165, 49.549549549549546, 47.74774774774775, 49.163449163449165, 47.23294723294723, 49.29214929214929, 46.2033462033462, 48.13384813384813, 46.46074646074646, 48.00514800514801, 38.61003861003861, 46.33204633204633, 48.00514800514801, 43.5006435006435, 48.51994851994852, 46.46074646074646, 46.2033462033462, 45.43114543114543, 43.24324324324324, 47.61904761904761, 42.985842985842986, 48.39124839124839, 44.91634491634492, 46.846846846846844, 45.43114543114543, 46.074646074646076, 44.272844272844274, 46.33204633204633, 47.10424710424711, 47.361647361647364, 48.51994851994852, 46.71814671814672, 46.71814671814672, 46.33204633204633, 47.10424710424711, 47.87644787644788, 46.58944658944659, 47.74774774774775, 48.9060489060489, 45.173745173745175, 45.81724581724582, 46.846846846846844, 48.13384813384813, 48.77734877734878, 46.975546975546976, 48.51994851994852, 49.935649935649934, 44.01544401544402, 46.71814671814672, 47.74774774774775, 47.74774774774775, 44.53024453024453, 45.173745173745175, 47.361647361647364, 46.46074646074646, 48.00514800514801, 48.13384813384813, 47.361647361647364, 46.074646074646076, 48.00514800514801, 47.74774774774775, 44.78764478764479]","[1.5066171505234458, 1.1549151473575168, 1.118996747816452, 1.0411602981162793, 1.0151378994036202, 0.9922596782144874, 0.956250270207723, 0.9196430836061035, 0.888953812194593, 0.8407567324060382, 0.8179062135291822, 0.772046510318313, 0.7491523683673204, 0.7125072316689924, 0.6539248580282385, 0.6069109460922203, 0.5885396888761809, 0.5402104819964881, 0.5420189248492019, 0.45420975968091176, 0.3955785410873818, 0.39002408072201894, 0.34621527264214524, 0.3453094709401179, 0.27540025288107417, 0.26223982582715427, 0.22284239222003957, 0.20345843993503637, 0.15810841813006185, 0.1889264572487034, 0.12198469960930372, 0.14829215875854998, 0.13661575878998547, 0.12231509224746866, 0.15367565913633865, 0.1304113516687519, 0.10187233470831857, 0.10603403247836413, 0.1609846068301586, 0.07354395824832598, 0.08557033568686533, 0.09034907323016662, 0.045105333126037185, 0.07743250097693744, 0.07491414325142448, 0.09031671923914492, 0.06120764752708827, 0.07035557041532652, 0.0834628906279727, 0.031057322822332457, 0.08025739997721776, 0.07333780291509072, 0.07366737888448617, 0.0446610977553358, 0.014488425144027317, 0.0515729574221445, 0.118405512788079, 0.05649220649472842, 0.06224921801847152, 0.06084092032761699, 0.07481240608607127, 0.053981038765285656, 0.06771520212659556, 0.11696939074170935, 0.03815521589231047, 0.05987000494202919, 0.04597845623996391, 0.056743997250297905, 0.041798822233697984, 0.08141746623159359, 0.03177553544825206, 0.04314589012893989, 0.04586109256070822, 0.08437216509547499, 0.029093271166067382]","[35.716555449634576, 48.71306005719733, 50.17476962186209, 55.481410867492855, 56.561804893549414, 57.16555449634573, 57.86463298379408, 60.21607880521132, 62.885287575468695, 65.2049571020019, 66.57133778201462, 68.28725770575151, 69.81251986018431, 70.06673021925643, 73.87988560533842, 75.30981887511916, 75.88179218303146, 78.51922465840482, 78.48744836352081, 82.23705115983476, 85.28757546870035, 84.68382586590404, 86.1455354305688, 86.81283762313315, 89.57737527804258, 90.05401970130282, 91.67461074038768, 92.5007944073721, 94.6298061646012, 93.26342548458851, 95.51954242135366, 95.07467429297743, 94.75691134413728, 95.5830950111217, 94.37559580552907, 95.67842389577376, 96.63171274229425, 96.25039720368605, 94.56625357483317, 97.20368605020656, 97.1083571655545, 96.9176993962504, 98.57006673021925, 97.29901493485859, 97.29901493485859, 96.88592310136637, 97.96631712742294, 97.4896727041627, 97.29901493485859, 98.82427708929139, 97.4896727041627, 97.77565935811884, 97.55322529393072, 98.8560533841754, 99.61868446139181, 98.2523037813791, 96.09151572926596, 98.06164601207499, 98.09342230695901, 97.80743565300286, 97.42612011439466, 98.34763266603113, 97.83921194788687, 95.93263425484588, 98.79250079440737, 97.80743565300286, 98.82427708929139, 98.02986971719098, 98.63361931998729, 97.3307912297426, 98.91960597394343, 98.66539561487131, 98.50651414045122, 96.94947569113441, 99.11026374324754]",model_ViT_lr0.0001.pt
